word,simple_avg,colour,shade
airline,-0.06272796541452408,red,19.82121412963187
principal,-0.04189353436231613,red,13.237807248412553
library,-0.06845350563526154,red,21.630409724819785
pieces,-0.11278948932886124,red,35.639998918912
dispute,0.0462503507733345,blue,15.17296536752519
corruption,0.019392162561416626,blue,6.3618244191876325
reserve,0.019017454236745834,blue,6.238896996193228
Children,-0.08370062708854675,red,26.44830007386807
sponsored,0.06774469465017319,blue,22.224434811276556
reducing,-0.012104233726859093,red,3.824779059702049
Massachusetts,3.09869647026062e-05,blue,0.010165634085275762
Championship,0.04599948972463608,blue,15.090667483502292
sharing,0.062185268849134445,blue,20.400600532572657
mixed,0.00853792205452919,blue,2.800964608439036
complaint,-0.0605686716735363,red,19.138905635708
J.,0.049995750188827515,blue,16.401687197059704
realized,-0.017770053818821907,red,5.615103877678094
crucial,0.07653003931045532,blue,25.106569282548215
province,-0.05369529500603676,red,16.967008782050776
brands,-0.0012141019105911255,red,0.38364027568874154
capabilities,0.060220867395401,blue,19.756155793731928
acknowledged,-0.0022345823235809803,red,0.7060986982965896
distance,0.042749810963869095,blue,14.024572578960996
struggle,0.021063342690467834,blue,6.910074492906201
stations,-0.002073208335787058,red,0.6551066352529614
discussions,0.01962154731154442,blue,6.437076753739311
judges,-0.10805627703666687,red,34.14436593058511
extensive,-0.01827547326683998,red,5.7748097925478765
Award,-0.019379662349820137,red,6.12371905668103
Giants,0.02766156941652298,blue,9.07469949417721
manufacturers,0.0008656904101371765,blue,0.2839998052421919
Jewish,0.000808417797088623,blue,0.2652108585690698
Egypt,-0.056420475244522095,red,17.828129985200018
achieved,-0.02916126698255539,red,9.214577793699027
defeated,0.031601957976818085,blue,10.367389779986249
assault,0.069681316614151,blue,22.859766165484693
worker,-0.04935874044895172,red,15.596714434182271
criticism,0.02217884734272957,blue,7.27602876510253
usual,0.08010388910770416,blue,26.27901226504895
Patrick,0.07791800796985626,blue,25.56190854048186
presentation,-0.044195156544446945,red,13.9650896625009
improvements,-0.05418262258172035,red,17.120997902613937
Anthony,0.07135118544101715,blue,23.407586051273707
represented,-0.041145920753479004,red,13.001571156120031
Such,0.04139070212841034,blue,13.578701121851905
Shares,-0.03881963714957237,red,12.2664960562889
findings,-0.04389423504471779,red,13.870002416438865
counties,-0.013334596529603004,red,4.21355756398101
stolen,0.07306728512048721,blue,23.970572505829047
K,0.08984357118606567,blue,29.474228223300386
expense,0.0019404420163482428,blue,0.6365845668075989
Daniel,0.07857407629489899,blue,25.777139383235653
editor,-0.09697829931974411,red,30.643870306354724
Drive,0.009873725473880768,blue,3.239190452800172
complaints,-0.05119576305150986,red,16.177189476305152
buyers,-0.06680574268102646,red,21.1097382486299
A.,0.001912817358970642,blue,0.627521976737001
mentioned,0.05055317282676697,blue,16.58455617511308
stayed,-0.01566014438867569,red,4.948400178097007
efficiency,0.0509021021425724,blue,16.699026494492422
democracy,-0.028841346502304077,red,9.11348711904361
knee,0.015572383999824524,blue,5.108701645899019
connected,0.03895077481865883,blue,12.778254596558028
Islamic,-0.07928232848644257,red,25.052175680190814
Q,0.07628905028104782,blue,25.027510029244958
terror,0.07263259589672089,blue,23.827967651432015
operates,-0.027047401294112206,red,8.546623968399082
Series,0.06280267983675003,blue,20.603149386278258
neighbors,0.04945811629295349,blue,16.22531014594321
permanent,-0.022740069776773453,red,7.185563717707205
Tony,0.05471216142177582,blue,17.948960744178187
parliament,-0.07255925983190536,red,22.92777418670729
adult,-0.0011745840311050415,red,0.37115314421450296
ages,-0.0071462541818618774,red,2.2581225682582766
Eagles,0.02405688166618347,blue,7.8921397625831915
consistent,0.0074091036804020405,blue,2.4306426149735905
proposals,0.002953330520540476,blue,0.9688744184152503
explain,0.07115612924098969,blue,23.343595596752785
formed,0.0016025565564632416,blue,0.5257373127802577
weekly,0.029964877292513847,blue,9.830326425623245
supports,-0.02496449463069439,red,7.888452788849198
coast,-0.01793721318244934,red,5.667924043585551
broad,-0.01456122100353241,red,4.601154805398509
relevant,-0.005620680749416351,red,1.7760613779238816
opener,0.0633428618311882,blue,20.780362370757857
detailed,-0.003210177645087242,red,1.0143740208525678
Walker,0.09119278192520142,blue,29.916852494816236
Iranian,-0.06212165206670761,red,19.629627066074065
letters,-0.0670739933848381,red,21.194501951797033
guess,0.07209023088216782,blue,23.650038501819694
struggled,0.035468049347400665,blue,11.635706008786784
entering,0.023421160876750946,blue,7.683584165486257
recovered,0.03159093111753464,blue,10.36377229057865
Law,-0.008311256766319275,red,2.626248101033136
happening,-0.025405537337064743,red,8.0278164979303
par,0.018060993403196335,blue,5.925118898077529
protests,-0.019132429733872414,red,6.0455967935381825
II,0.03616728633642197,blue,11.865098833721415
colleagues,0.01263468712568283,blue,4.144956026972001
tool,0.02729978784918785,blue,8.956012844238337
trees,-0.010493159294128418,red,3.315700674983134
text,-0.025382600724697113,red,8.020568829332365
capable,0.07335132360458374,blue,24.063754633319544
Phoenix,-0.004417767748236656,red,1.3959566508194985
monitoring,-0.05858423188328743,red,18.511848696271905
limits,0.013456135988235474,blue,4.414441878090998
eligible,-0.01051051914691925,red,3.3211861607174806
passenger,-0.06241236627101898,red,19.721488940695732
expanded,-0.001016315072774887,red,0.32114222974589157
Ms.,-0.29504144191741943,red,93.2292249352383
reputation,0.11177968978881836,blue,36.67062700281812
brief,-0.01055852323770523,red,3.336354823630098
motion,-0.038245875388383865,red,12.085194867054428
treat,-0.0337003655731678,red,10.64887339894445
fought,-0.0011348500847816467,red,0.3585977384543003
concluded,-0.018271751701831818,red,5.77363382682929
gap,0.045362383127212524,blue,14.881657255979807
unemployment,-0.008893311023712158,red,2.810169610277192
restaurants,-0.017233241349458694,red,5.4454781799148915
ad,0.026118621230125427,blue,8.56851740031959
surrounding,0.04152540862560272,blue,13.622893154615017
stepped,0.020199688151478767,blue,6.626742578867136
drew,0.02718133106827736,blue,8.917151719852235
collected,0.0008541904389858246,blue,0.2802271059850091
Gold,-0.03757607191801071,red,11.873545757708968
retailers,-0.036841440945863724,red,11.641412008288594
preparing,0.050672151148319244,blue,16.623588396971165
wear,-0.055048003792762756,red,17.394447012185406
destroyed,0.020770050585269928,blue,6.813856607412842
threats,0.04929123818874359,blue,16.170563843408463
Singapore,0.007850226014852524,blue,2.5753579261343864
invest,0.032093118876218796,blue,10.52852082422443
Town,0.013246752321720123,blue,4.345751131589794
concept,-0.0025108307600021362,red,0.7933895800443961
recommended,-0.04240727424621582,red,13.400142311863378
flying,0.05618662014603615,blue,18.432674073590295
Kerry,0.09329187124967575,blue,30.605483155796076
minimum,-0.06551716476678848,red,20.702564532855096
flow,-0.01987820491194725,red,6.281251965828578
resulted,0.02486111782491207,blue,8.155978786064413
marked,0.010408325120806694,blue,3.4145720832671755
chain,0.026932328939437866,blue,8.83546367610447
combat,0.06517143547534943,blue,21.380247217270714
rookie,0.07533285021781921,blue,24.71381747986525
Stephen,0.08753645420074463,blue,28.717351669246487
noon,-0.01576973684132099,red,4.98302995536651
performances,0.042556360363960266,blue,13.961108860228814
Gary,0.06159158796072006,blue,20.205836613842195
founded,-0.007663264870643616,red,2.4214911631414533
artist,-0.07184681296348572,red,22.702650323026834
reporter,-0.08886702358722687,red,28.080813588409832
celebrate,-0.025087369605898857,red,7.9272796689911935
featuring,0.067745640873909,blue,22.22474523097572
Air,-0.011605516076087952,red,3.6671908248400125
Star,-0.022084809839725494,red,6.978510174092838
gathered,0.03027120791375637,blue,9.93082174791613
PC,-0.012622643262147903,red,3.9885896717296996
Kennedy,0.10723212361335754,blue,35.17874504012871
disappointed,-0.01601598598062992,red,5.060841452793934
Agency,-0.07861818373203278,red,24.842314650851893
pictures,-0.03776806592941284,red,11.934213346502267
touchdowns,0.018512926995754242,blue,6.073380968173132
fallen,0.0500834584236145,blue,16.430460903347722
depth,0.012575663626194,blue,4.125592681642942
auction,0.0032075103372335434,blue,1.0522610628692284
wonderful,-0.06093183159828186,red,19.25365940755624
criticized,0.03193145617842674,blue,10.475485496409496
attacked,0.03983980417251587,blue,13.069911013671373
essential,0.03820910304784775,blue,12.534940548028137
damaged,0.025729551911354065,blue,8.440878686221707
qualified,0.011627323925495148,blue,3.8144788155909493
banned,0.014901131391525269,blue,4.888489422460973
suggests,-0.005653161555528641,red,1.7863248865328454
sat,0.039932385087013245,blue,13.100283259197615
Scotland,0.02231251448392868,blue,7.319879825046479
Project,-0.04948308318853378,red,15.636005108611675
loved,-0.009434938430786133,red,2.9813167651888155
dozens,-0.04611732065677643,red,14.57246830472217
representative,-0.10635770112276077,red,33.60763822576508
Authorities,0.025254353880882263,blue,8.284984446750947
era,0.08047407865524292,blue,26.40045725066112
Stewart,0.05897489935159683,blue,19.347401488919534
singer,-0.08751785755157471,red,27.65449482113644
creation,-0.0018741339445114136,red,0.5922017393086235
teaching,0.0016528218984603882,blue,0.542227442704834
Sydney,-0.011636883020401001,red,3.677102367733403
acres,-0.013192106038331985,red,4.168532438102061
challenging,-0.006920970976352692,red,2.1869360308550805
encouraged,-0.04195886105298996,red,13.258449625630902
Northern,-0.016386546194553375,red,5.177933618936443
seniors,0.008212421089410782,blue,2.6941802319260453
quarters,0.01919001340866089,blue,6.2955070390477665
momentum,-0.023394707590341568,red,7.39242067846371
Dave,0.10392798483371735,blue,34.09478389313819
producing,0.03894292935729027,blue,12.77568080172951
processing,-0.05224165320396423,red,16.507677043228075
inches,0.013761535286903381,blue,4.514631669183919
segment,0.0087338387966156,blue,2.8652373737887276
mining,0.010292474180459976,blue,3.3765658351785786
route,0.015190163627266884,blue,4.983309808245686
expertise,-0.00815502181649208,red,2.576879906566875
wing,0.05583036690950394,blue,18.31580105685442
touchdown,0.04453191161155701,blue,14.609211418595539
promise,-0.027542386204004288,red,8.703032706113948
Wright,0.1029554009437561,blue,33.77571643888867
healthcare,-0.029027577489614487,red,9.172333667830248
Are,0.0684715062379837,blue,22.462873803979786
yen,-0.029304228723049164,red,9.25975182814995
integrated,-0.014725481159985065,red,4.653058859874044
Robinson,0.06322671473026276,blue,20.742258963747673
Academy,0.03026026114821434,blue,9.927230534191727
puts,0.0648007020354271,blue,21.258623801437768
Press,0.018502142280340195,blue,6.0698429168775245
foundation,-0.026779448613524437,red,8.461954436660863
overnight,0.031147895380854607,blue,10.218429265567524
armed,0.10997626185417175,blue,36.078991498704355
outcome,0.03962118923664093,blue,12.998191841916103
reaction,0.067133828997612,blue,22.024033230844317
producers,0.008290424942970276,blue,2.719770303110415
follows,0.06230334937572479,blue,20.43933822235397
fields,0.06400388479232788,blue,20.997218639495475
stadium,0.0794372484087944,blue,26.060313032113136
Be,-0.01837916299700737,red,5.807574386953415
failing,0.011012531816959381,blue,3.6127891156196545
bed,0.004942402243614197,blue,1.6214125259774848
doors,-0.016126170754432678,red,5.0956583957784085
pilot,0.06162404268980026,blue,20.21648376509862
E,0.0030073635280132294,blue,0.9866005748092899
operators,-0.03431584686040878,red,10.843357411084279
forms,-0.02894166111946106,red,9.145185222016677
extension,0.006085686385631561,blue,1.9964801828064052
mass,-0.022662393748760223,red,7.161019111903155
substantial,-0.04897664114832878,red,15.475976068026426
obtained,-0.020390689373016357,red,6.443190332135096
adopted,-0.03733354061841965,red,11.796909048857266
reserves,0.035507190972566605,blue,11.648546874058963
FBI,0.04421132057905197,blue,14.50403780256877
carries,0.014670006930828094,blue,4.812666355627758
NATO,2.037733793258667e-05,blue,0.00668502265526069
trained,0.03443678095936775,blue,11.297386422565
contain,0.05734296888113022,blue,18.81202772209234
tackle,0.15404866635799408,blue,50.53745626748616
temporary,-0.005610257387161255,red,1.7727677321975506
proven,0.04896681010723114,blue,16.064131438837837
regulatory,-0.031657446175813675,red,10.003337670869348
violent,0.09097540378570557,blue,29.84553906849452
danger,0.00998997688293457,blue,3.277328079304754
tree,-0.020809531211853027,red,6.575538858333399
boss,0.07879839837551117,blue,25.850730850184316
Frank,0.04735012352466583,blue,15.533758606691691
Maryland,-0.008528115227818489,red,2.694772529855168
gift,-0.080359548330307,red,25.392563018578517
musical,0.01661372184753418,blue,5.450324635454837
warm,-0.08164402842521667,red,25.79844187720573
creative,0.006155967712402344,blue,2.0195367892806555
transport,0.0329652838408947,blue,10.814644682368787
developers,-0.047704290598630905,red,15.073929986556086
OK,0.05499888211488724,blue,18.043022801524586
likes,0.06750959157943726,blue,22.147306515157087
Henry,0.15283280611038208,blue,50.138579175306276
Ben,0.11241704225540161,blue,36.879717890577396
courts,-0.027884311974048615,red,8.811076763651938
wake,0.04412461444735527,blue,14.475592847851914
shoot,0.10858719795942307,blue,35.62329293607955
lineup,0.015484828501939774,blue,5.079978046727795
Report,0.014976625330746174,blue,4.913256087061433
regulation,0.055435314774513245,blue,18.186199610327954
kid,0.13648641109466553,blue,44.77595421548974
task,0.018866002559661865,blue,6.1892115124547225
hosted,0.009071730077266693,blue,2.9760865373860685
Medical,-0.031970828771591187,red,10.102362459802926
eastern,-0.043858885765075684,red,13.858832507826587
drawn,0.025251535698771477,blue,8.28405990933985
regime,-0.04697297513484955,red,14.842843894282401
pending,0.009469222277402878,blue,3.1064884756564473
threatening,0.03392694145441055,blue,11.130127644580297
mistake,-0.005661435425281525,red,1.7889393208281208
laid,0.02294076420366764,blue,7.525984450857286
journalists,-0.028424452990293503,red,8.981754238561845
cultural,-0.01561659574508667,red,4.934639378046681
blame,0.06775319576263428,blue,22.22722370006985
copy,-0.0590030699968338,red,18.644196045327348
machine,0.0486685112118721,blue,15.96627101761346
mail,-0.039357610046863556,red,12.436488434053443
proper,0.024321481585502625,blue,7.9789448428679925
listen,0.033178430050611496,blue,10.884569774917853
links,0.08238328993320465,blue,27.026796210591854
Officer,-0.009294763207435608,red,2.9370232335982562
Columbia,0.011916160583496094,blue,3.90923503982367
relationships,0.06044094264507294,blue,19.828354038408744
premium,0.01247287169098854,blue,4.091870592040272
assessment,0.019659603014588356,blue,6.44956136963233
generated,-0.015347681939601898,red,4.849666143450207
chose,-0.015107734128832817,red,4.773845783172922
Campbell,0.10534505546092987,blue,34.55967039000838
Second,0.006347324699163437,blue,2.0823136738753125
captured,0.014924384653568268,blue,4.896117925461729
Can,0.06173817068338394,blue,20.253924780467276
summit,0.10130314528942108,blue,33.233674759153416
climate,0.04002225399017334,blue,13.129765797869553
sophomore,-0.008010394871234894,red,2.5311796892568856
Connecticut,-0.05014769732952118,red,15.846014457951139
keeps,0.02135249599814415,blue,7.00493459774691
teammates,0.07474669814109802,blue,24.521523475355316
dismissed,0.029437355697155,blue,9.657266832275983
Time,0.010927721858024597,blue,3.5849662224259315
generate,-0.02220786362886429,red,7.0173935570921815
hockey,0.05067060887813568,blue,16.62308243730402
vital,0.06794257462024689,blue,22.289351636395775
E.,-0.006178759038448334,red,1.952406795711659
territory,0.03527893126010895,blue,11.573663621196847
Eastern,-0.03685939311981201,red,11.64708465973791
elsewhere,0.01911221072077751,blue,6.269982962602589
hair,-0.03694513440132141,red,11.674177779836993
resulting,-0.005216461606323719,red,1.6483334317424765
Mississippi,0.016288358718156815,blue,5.343585477559442
veterans,0.05258997529745102,blue,17.252752909439184
recognition,0.002995327115058899,blue,0.9826518895809266
BP,0.023485397920012474,blue,7.704657874472727
accounting,-0.05182492360472679,red,16.375995957032213
polls,0.06462599337100983,blue,21.201308592573707
holes,0.042721185833215714,blue,14.015181771998833
initiatives,-0.03693132475018501,red,11.669814111249606
amounts,-0.07435691356658936,red,23.49580918307039
Treasury,-0.02337474375963211,red,7.386112369869211
finishing,0.01187848299741745,blue,3.896874469597837
See,0.048105206340551376,blue,15.781472304501095
length,-0.012764990329742432,red,4.0335694776084825
birth,-0.0278976708650589,red,8.81529799795309
rivals,0.08043219149112701,blue,26.386715679411438
gay,0.08809646964073181,blue,28.90107124616057
performing,-0.026342002674937248,red,8.323727259012488
futures,0.10554519295692444,blue,34.62532782275631
Royal,-0.007611863315105438,red,2.405248945939196
exports,-0.01629532128572464,red,5.149107744545308
tested,0.048974886536598206,blue,16.066781005403943
seed,-0.04180246964097023,red,13.20903199116446
blow,0.046169500797986984,blue,15.146441592993726
historical,-0.034602560102939606,red,10.93395503427275
starter,0.08764362335205078,blue,28.752509755489005
+,0.021220799535512924,blue,6.961730041822088
guests,-0.09191295504570007,red,29.043287969072594
river,0.009236223995685577,blue,3.0300506800489004
minor,-0.02228424698114395,red,7.041529694323309
pop,-0.032853543758392334,red,10.381288815108714
predicted,-0.017889901995658875,red,5.652974329245163
roll,0.07475434243679047,blue,24.52403127544464
acts,0.016415320336818695,blue,5.385236712863636
recalled,0.02401670254766941,blue,7.878958535554251
anybody,0.0576777309179306,blue,18.921850300857795
strategies,0.04240894317626953,blue,13.912746937648562
sharp,0.03730524703860283,blue,12.238420074211328
horse,-0.004621580243110657,red,1.4603587253407406
Games,0.018408065661787987,blue,6.0389799882441375
prize,-0.01577814668416977,red,4.985687355376228
valuable,0.03707312420010567,blue,12.16226947793175
witness,0.01374499499797821,blue,4.509205435072518
Regional,0.004997320473194122,blue,1.6394290897770922
drinking,0.10066398978233337,blue,33.02399236299101
contribute,0.05299665033817291,blue,17.386167385341228
Arkansas,-0.030059659853577614,red,9.498458154737218
computers,0.012193437665700912,blue,4.00019901080241
Louisiana,0.0037483274936676025,blue,1.229682419627207
guidelines,-0.03332967683672905,red,10.531740621373222
funded,-0.006737872958183289,red,2.1290794592149194
delayed,0.014681576751172543,blue,4.816461969724937
handling,0.07259193062782288,blue,23.814626937116692
Austin,0.03136928752064705,blue,10.29105953136109
Defense,0.022030964493751526,blue,7.227514076922295
exclusive,-0.019999884068965912,red,6.319700983112049
academic,0.03632316738367081,blue,11.91623742384696
Lebanon,-0.03764436021447182,red,11.895123963502167
resource,-0.032947294414043427,red,10.410912792359909
output,0.06574128568172455,blue,21.56719320365644
Mitchell,0.05201766639947891,blue,17.06500032068555
contributions,0.019893283024430275,blue,6.526222814078252
background,0.032615408301353455,blue,10.69986394329028
runner,-0.07449279725551605,red,23.53874664608456
prospects,0.08919192850589752,blue,29.26044926480883
filing,-0.07367583364248276,red,23.280596862283325
questioned,0.038651242852211,blue,12.679989652024895
applied,-0.033879704773426056,red,10.705542233437411
Test,0.02199734002351761,blue,7.216483178478715
Manager,-0.03846769779920578,red,12.155287838739339
ratings,0.05302892252802849,blue,17.396754652482457
thank,-0.028761446475982666,red,9.088239758951277
Eric,0.08806045353412628,blue,28.889255743595477
Right,0.003698498010635376,blue,1.2133352783042148
characters,0.01585415005683899,blue,5.201138277261596
wine,-0.01300281286239624,red,4.1087182778833125
saving,0.02445254474878311,blue,8.021941637576838
lift,0.05640004575252533,blue,18.50269082549935
civilians,-0.06193646788597107,red,19.571111294431493
identity,0.046870142221450806,blue,15.376295158977904
ownership,0.0452536977827549,blue,14.84600176494375
obvious,0.042313866317272186,blue,13.881555868506412
throwing,0.008114241063594818,blue,2.6619711328256073
settle,0.07663767039775848,blue,25.14187891226591
tracks,0.0034880638122558594,blue,1.1442998926094496
smart,0.023142404854297638,blue,7.59213501096197
Stadium,0.10048331320285797,blue,32.964719310197566
developments,-0.0602017417550087,red,19.02296059528397
lunch,0.032617781311273575,blue,10.700642436787794
Liverpool,-0.015319466590881348,red,4.840750463417601
bail,0.08401979506015778,blue,27.56367074667328
forget,0.023152537643909454,blue,7.5954591904176025
transition,-0.01783272624015808,red,5.634907540607662
equal,-0.0059740543365478516,red,1.8877227954751004
founder,-0.008770618587732315,red,2.7714004101354073
involvement,0.0520491823554039,blue,17.075339496492404
gotten,0.012705180794000626,blue,4.168082294559843
protesters,-0.03165270388126373,red,10.001839168006727
Class,-0.003731699660420418,red,1.1791681357409578
ABC,0.018666189163923264,blue,6.123660404564372
S.,0.009321466088294983,blue,3.058015339719408
homer,0.016304492950439453,blue,5.348878500067657
Music,-0.011121494695544243,red,3.5142464185663873
opponent,0.018288567662239075,blue,5.999777279976472
Little,0.02177911251783371,blue,7.144891107702632
competing,0.03790024295449257,blue,12.433615402996141
submit,0.0005575902760028839,blue,0.18292397366937008
projected,-0.011773701757192612,red,3.720335293605798
cell,0.05785777047276497,blue,18.98091437031046
monitor,-0.0463121235370636,red,14.634023459233001
century,0.031164221465587616,blue,10.223785227502932
sessions,0.042887043207883835,blue,14.069593212338416
Parliament,-0.07206504046916962,red,22.771607351850452
meets,0.00902889296412468,blue,2.9620333243124226
begun,0.06718821078538895,blue,22.041873808672747
Navy,0.022542878985404968,blue,7.395453578420522
metal,0.03673070669174194,blue,12.049935432702572
critics,0.03912793844938278,blue,12.836375185665199
forum,0.02652178704738617,blue,8.700780634660163
honored,-0.036015406250953674,red,11.380395881619734
ballot,0.09375973045825958,blue,30.758969809411102
affairs,-0.042502667754888535,red,13.430285409116472
desire,-0.008605018258094788,red,2.7190728785154663
click,0.007146511226892471,blue,2.3444961071903174
expanding,-0.019680703058838844,red,6.218843971314629
topic,-0.02283915877342224,red,7.216874540678855
Following,0.01047571748495102,blue,3.4366809319591303
recommendations,-0.03970077633857727,red,12.544924480164296
sectors,-0.012203460559248924,red,3.8561334369595737
Red,0.03570617362856865,blue,11.713825448118945
causes,0.006746858358383179,blue,2.2133853365360174
Ontario,-0.026946954429149628,red,8.514884076854432
ease,0.034076351672410965,blue,11.179143403928476
marks,0.020101679489016533,blue,6.594589697507491
consumption,0.04234785586595535,blue,13.892706535180377
appointment,-0.06230141222476959,red,19.68642891771037
argument,0.02490977942943573,blue,8.171942791262648
newly,-0.041598204523324966,red,13.144486893785551
wonder,0.03241714835166931,blue,10.634822461441473
spirit,-0.014817506074905396,red,4.6821375256946745
Atlantic,0.010885670781135559,blue,3.571170877685057
ring,-0.018223673105239868,red,5.758441621059443
employers,-0.019377365708351135,red,6.122993348106947
registration,0.005791964940726757,blue,1.9001214474298616
gasoline,0.029332555830478668,blue,9.622886017406186
Coach,0.0027010589838027954,blue,0.886113807390003
Total,0.014160857535898685,blue,4.645633976262229
salary,-0.01627565734088421,red,5.142894195951156
blocks,0.011946012265980244,blue,3.919028231376187
classic,0.045608535408973694,blue,14.962410374255677
Week,-0.01891436241567135,red,5.976690381857611
educational,0.004000576213002205,blue,1.3124355451380552
feed,0.07707642763853073,blue,25.285818326944394
managing,0.003081534057855606,blue,1.010933079574599
cells,0.0332089439034462,blue,10.894580199153546
stick,0.09019125252962112,blue,29.58828913087177
exploration,-0.034155480563640594,red,10.792683765184673
installed,-0.00863703340291977,red,2.729189244266749
Gordon,0.11059624701738358,blue,36.28238484064666
blamed,0.04289886727929115,blue,14.073472236453185
insisted,-0.009339429438114166,red,2.951137176507016
conversation,0.016094908118247986,blue,5.280121758827261
trends,-0.09266401082277298,red,29.280611741369096
elements,-0.04936397820711136,red,15.598369497045466
guidance,-0.010294066742062569,red,3.252790040467347
Baltimore,-0.02647792175412178,red,8.366675904883843
charity,-0.03989756107330322,red,12.607105874677416
emerged,0.05967928469181061,blue,19.578483290327576
blocked,0.04060596972703934,blue,13.321260532760377
replacement,0.0744098573923111,blue,24.411018950951537
covering,-0.04245062544941902,red,13.413840723342046
powers,0.021313533186912537,blue,6.9921523944651245
tourism,-0.030697420239448547,red,9.699982069759933
enhance,0.006806265562772751,blue,2.2328745607194618
operator,-0.06439118087291718,red,20.34676839441104
Roberts,0.06531931459903717,blue,21.42876068332615
saved,0.04241690784692764,blue,13.915359840470673
plate,-0.017401937395334244,red,5.4987839172526956
engaged,-0.03126591444015503,red,9.87961877898832
expecting,-0.0603039413690567,red,19.05525433254493
ranks,0.021169448271393776,blue,6.944883662518351
donations,-0.04658486694097519,red,14.720206796691043
mention,0.05304300785064697,blue,17.401375506350746
immigration,0.03295121341943741,blue,10.810028716999698
pension,0.002159908413887024,blue,0.7085830704624364
emerging,0.0214432030916214,blue,7.034692114498819
moments,0.055363982915878296,blue,18.16279836466014
testimony,-0.017080143094062805,red,5.39710113973797
witnesses,0.01624809205532074,blue,5.330375530597703
impossible,0.006770715117454529,blue,2.221211823754352
tries,0.02867787331342697,blue,9.408109805077938
rounds,0.02279255911707878,blue,7.477364048881863
exposure,0.007914155721664429,blue,2.5963308098248667
Trust,-0.07589681446552277,red,23.982397664849913
celebration,-0.03073231130838394,red,9.711007189800256
instance,0.02023349702358246,blue,6.637833972488309
controversial,0.06945277750492096,blue,22.784791253262586
Alex,0.061778850853443146,blue,20.2672703832818
harder,0.039364080876111984,blue,12.913844454603831
stress,0.0061348676681518555,blue,2.012614674414221
settled,0.043764255940914154,blue,14.357373049586588
remarks,0.029771123081445694,blue,9.766763103719873
articles,-0.03975757956504822,red,12.562873554515653
false,0.004408746957778931,blue,1.4463407041472465
Get,0.03981800749897957,blue,13.062760361467362
dominated,0.05803520977497101,blue,19.039125396652825
Labor,-0.04245232418179512,red,13.414377500486866
Pakistani,0.004894763231277466,blue,1.605783994036813
Island,0.006458388641476631,blue,2.118749491596083
Murray,0.10641875863075256,blue,34.911911199825425
dramatic,-0.00107622891664505,red,0.3400742183865571
collapse,0.03143590688705444,blue,10.312914789157073
attempted,0.04398425668478012,blue,14.429546851767409
drama,-0.0011310428380966187,red,0.35739469844990057
boards,0.024557899683713913,blue,8.056504549041815
museum,-0.06293662637472153,red,19.887148255587288
attract,-0.04199879616498947,red,13.271068597105623
remote,0.0036887340247631073,blue,1.210132089203769
experiences,0.029174163937568665,blue,9.570923715165533
Show,-0.006353698670864105,red,2.0076854244852496
chair,-0.0897785872220993,red,28.36885573803467
Toyota,0.07500316202640533,blue,24.60565943507721
messages,-0.0327356792986393,red,10.344045192115365
developer,-0.01359296403825283,red,4.295198307136725
Vancouver,-0.06640386581420898,red,20.98275043102263
ads,0.049930259585380554,blue,16.38020224307808
opens,0.02666023001074791,blue,8.74619845859754
Journal,0.004936933517456055,blue,1.6196184467712833
confirm,0.004519693553447723,blue,1.4827380249368212
requested,-0.03329649567604065,red,10.521255809906307
error,-0.0164355356246233,red,5.193413636135913
Museum,-0.05633474141359329,red,17.80103921938666
print,-0.0416773185133934,red,13.169485876734118
pitcher,-0.06255880743265152,red,19.767762426579246
contains,0.01571381837129593,blue,5.155100836050687
Nelson,0.06894518435001373,blue,22.6182694165322
decrease,-0.06336474418640137,red,20.022427867510594
attending,-0.044853586703538895,red,14.17314495469036
System,0.00851584691554308,blue,2.7937226024062367
integration,0.03373812884092331,blue,11.068185471223947
thrown,0.02006836235523224,blue,6.5836596243599
unusual,0.0050235316157341,blue,1.6480279598689414
stability,0.03881604224443436,blue,12.734054008921317
Earth,0.014027204364538193,blue,4.601787499286279
makers,0.03698309138417244,blue,12.132733165768617
merger,-0.002475608140230179,red,0.7822596942894069
steel,0.11479101330041885,blue,37.65852669628967
yield,-0.028494326397776604,red,9.00383331864259
knocked,0.06422167271375656,blue,21.068666499545174
square,0.058754924684762955,blue,19.275236241612312
glass,-0.05572099983692169,red,17.60710493296313
Lions,0.026427440345287323,blue,8.669829101978786
Taiwan,-0.009484436362981796,red,2.996957462388873
inspired,0.008107408881187439,blue,2.659729755942655
flag,0.001176990568637848,blue,0.3861254420180976
volunteer,-0.09964832663536072,red,31.487563909440237
fishing,0.09693480283021927,blue,31.800589220585508
activists,-0.09210103750228882,red,29.102719557861374
Tokyo,-0.005168605595827103,red,1.6332115602586024
firefighters,-0.0029941797256469727,red,0.9461215120315302
aim,0.051094379276037216,blue,16.762105243912647
guarantee,0.006077513098716736,blue,1.9937988409955019
clinical,0.025408633053302765,blue,8.33559752321255
Good,0.0872068852186203,blue,28.60923273245205
claiming,0.0019792765378952026,blue,0.6493246831665899
staying,-0.0041326358914375305,red,1.3058587247757119
Duke,-0.003359965980052948,red,1.0617051695970932
tremendous,0.006114676594734192,blue,2.0059907579989535
contribution,0.048133090138435364,blue,15.790619908628084
terrorists,0.01914474368095398,blue,6.28065577847981
wave,-0.024506591260433197,red,7.7437613311771845
electric,0.061858054250478745,blue,20.29325397865173
